Fecha;Año;Mes;Residencia;Ambito;Promedio de Estancia Media;Total Pernoctaciones;Total Viajeros;Acumulado Año;Variación Año Anterior;Var. % Año Anterior;Variación Periodo Anterior;Var. % Periodo Anterior
01/02/2018 0:00;2018;febrero;España;Sevilla REST;1,62;40015;24647;49083;-2372;-8,78%;211;0,86%
01/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;2,32;11761;5074;9998;1239;32,31%;150;3,05%
01/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;1,85;1896;1026;2051;-525;-33,85%;1;0,10%
02/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;;;;2051;;;-1025;-100,00%
02/02/2018 0:00;2018;febrero;Fuera de España;Jaén;;;;7015;;;-3272;-100,00%
02/02/2018 0:00;2018;febrero;Fuera de España;Almería CAP;;;;8200;;;-3727;-100,00%
02/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;;;;9998;;;-4924;-100,00%
02/02/2018 0:00;2018;febrero;Fuera de España;Huelva;;;;11905;;;-5713;-100,00%
02/02/2018 0:00;2018;febrero;Fuera de España;Almería REST;;;;14050;;;-6350;-100,00%
02/02/2018 0:00;2018;febrero;España;Cádiz CAP;;;;22583;;;-9238;-100,00%
03/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;;;;2051;;;-1025;-100,00%
03/02/2018 0:00;2018;febrero;Fuera de España;Jaén;;;;7015;;;-3272;-100,00%
03/02/2018 0:00;2018;febrero;Fuera de España;Almería CAP;;;;8200;;;-3727;-100,00%
03/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;;;;9998;;;-4924;-100,00%
03/02/2018 0:00;2018;febrero;Fuera de España;Huelva;;;;11905;;;-5713;-100,00%
03/02/2018 0:00;2018;febrero;Fuera de España;Almería REST;;;;14050;;;-6350;-100,00%
03/02/2018 0:00;2018;febrero;España;Cádiz CAP;;;;22583;;;-9238;-100,00%
04/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;;;;2051;;;-1025;-100,00%
04/02/2018 0:00;2018;febrero;Fuera de España;Jaén;;;;7015;;;-3272;-100,00%
04/02/2018 0:00;2018;febrero;Fuera de España;Almería CAP;;;;8200;;;-3727;-100,00%
04/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;;;;9998;;;-4924;-100,00%
04/02/2018 0:00;2018;febrero;Fuera de España;Huelva;;;;11905;;;-5713;-100,00%
04/02/2018 0:00;2018;febrero;Fuera de España;Almería REST;;;;14050;;;-6350;-100,00%
04/02/2018 0:00;2018;febrero;España;Cádiz CAP;;;;22583;;;-9238;-100,00%
05/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;;;;2051;;;-1025;-100,00%
05/02/2018 0:00;2018;febrero;Fuera de España;Jaén;;;;7015;;;-3272;-100,00%
05/02/2018 0:00;2018;febrero;Fuera de España;Almería CAP;;;;8200;;;-3727;-100,00%
05/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;;;;9998;;;-4924;-100,00%
05/02/2018 0:00;2018;febrero;Fuera de España;Huelva;;;;11905;;;-5713;-100,00%
05/02/2018 0:00;2018;febrero;Fuera de España;Almería REST;;;;14050;;;-6350;-100,00%
05/02/2018 0:00;2018;febrero;España;Cádiz CAP;;;;22583;;;-9238;-100,00%
06/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;;;;2051;;;-1025;-100,00%
06/02/2018 0:00;2018;febrero;Fuera de España;Jaén;;;;7015;;;-3272;-100,00%
06/02/2018 0:00;2018;febrero;Fuera de España;Almería CAP;;;;8200;;;-3727;-100,00%
06/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;;;;9998;;;-4924;-100,00%
06/02/2018 0:00;2018;febrero;Fuera de España;Huelva;;;;11905;;;-5713;-100,00%
06/02/2018 0:00;2018;febrero;Fuera de España;Almería REST;;;;14050;;;-6350;-100,00%
06/02/2018 0:00;2018;febrero;España;Cádiz CAP;;;;22583;;;-9238;-100,00%
07/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;;;;2051;;;-1025;-100,00%
07/02/2018 0:00;2018;febrero;Fuera de España;Jaén;;;;7015;;;-3272;-100,00%
07/02/2018 0:00;2018;febrero;Fuera de España;Almería CAP;;;;8200;;;-3727;-100,00%
07/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;;;;9998;;;-4924;-100,00%
07/02/2018 0:00;2018;febrero;Fuera de España;Huelva;;;;11905;;;-5713;-100,00%
07/02/2018 0:00;2018;febrero;Fuera de España;Almería REST;;;;14050;;;-6350;-100,00%
07/02/2018 0:00;2018;febrero;España;Cádiz CAP;;;;22583;;;-9238;-100,00%
08/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;;;;2051;;;-1025;-100,00%
08/02/2018 0:00;2018;febrero;Fuera de España;Jaén;;;;7015;;;-3272;-100,00%
08/02/2018 0:00;2018;febrero;Fuera de España;Almería CAP;;;;8200;;;-3727;-100,00%
08/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;;;;9998;;;-4924;-100,00%
08/02/2018 0:00;2018;febrero;Fuera de España;Huelva;;;;11905;;;-5713;-100,00%
08/02/2018 0:00;2018;febrero;Fuera de España;Almería REST;;;;14050;;;-6350;-100,00%
08/02/2018 0:00;2018;febrero;España;Cádiz CAP;;;;22583;;;-9238;-100,00%
09/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;;;;2051;;;-1025;-100,00%
09/02/2018 0:00;2018;febrero;Fuera de España;Jaén;;;;7015;;;-3272;-100,00%
09/02/2018 0:00;2018;febrero;Fuera de España;Almería CAP;;;;8200;;;-3727;-100,00%
09/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;;;;9998;;;-4924;-100,00%
09/02/2018 0:00;2018;febrero;Fuera de España;Huelva;;;;11905;;;-5713;-100,00%
09/02/2018 0:00;2018;febrero;Fuera de España;Almería REST;;;;14050;;;-6350;-100,00%
09/02/2018 0:00;2018;febrero;España;Cádiz CAP;;;;22583;;;-9238;-100,00%
10/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;;;;2051;;;-1025;-100,00%
10/02/2018 0:00;2018;febrero;Fuera de España;Jaén;;;;7015;;;-3272;-100,00%
10/02/2018 0:00;2018;febrero;Fuera de España;Almería CAP;;;;8200;;;-3727;-100,00%
10/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;;;;9998;;;-4924;-100,00%
10/02/2018 0:00;2018;febrero;Fuera de España;Huelva;;;;11905;;;-5713;-100,00%
10/02/2018 0:00;2018;febrero;Fuera de España;Almería REST;;;;14050;;;-6350;-100,00%
10/02/2018 0:00;2018;febrero;España;Cádiz CAP;;;;22583;;;-9238;-100,00%
11/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;;;;2051;;;-1025;-100,00%
11/02/2018 0:00;2018;febrero;Fuera de España;Jaén;;;;7015;;;-3272;-100,00%
11/02/2018 0:00;2018;febrero;Fuera de España;Almería CAP;;;;8200;;;-3727;-100,00%
11/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;;;;9998;;;-4924;-100,00%
11/02/2018 0:00;2018;febrero;Fuera de España;Huelva;;;;11905;;;-5713;-100,00%
11/02/2018 0:00;2018;febrero;Fuera de España;Almería REST;;;;14050;;;-6350;-100,00%
11/02/2018 0:00;2018;febrero;España;Cádiz CAP;;;;22583;;;-9238;-100,00%
12/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;;;;2051;;;-1025;-100,00%
12/02/2018 0:00;2018;febrero;Fuera de España;Jaén;;;;7015;;;-3272;-100,00%
12/02/2018 0:00;2018;febrero;Fuera de España;Almería CAP;;;;8200;;;-3727;-100,00%
12/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;;;;9998;;;-4924;-100,00%
12/02/2018 0:00;2018;febrero;Fuera de España;Huelva;;;;11905;;;-5713;-100,00%
12/02/2018 0:00;2018;febrero;Fuera de España;Almería REST;;;;14050;;;-6350;-100,00%
12/02/2018 0:00;2018;febrero;España;Cádiz CAP;;;;22583;;;-9238;-100,00%
13/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;;;;2051;;;-1025;-100,00%
13/02/2018 0:00;2018;febrero;Fuera de España;Jaén;;;;7015;;;-3272;-100,00%
13/02/2018 0:00;2018;febrero;Fuera de España;Almería CAP;;;;8200;;;-3727;-100,00%
13/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;;;;9998;;;-4924;-100,00%
13/02/2018 0:00;2018;febrero;Fuera de España;Huelva;;;;11905;;;-5713;-100,00%
13/02/2018 0:00;2018;febrero;Fuera de España;Almería REST;;;;14050;;;-6350;-100,00%
13/02/2018 0:00;2018;febrero;España;Cádiz CAP;;;;22583;;;-9238;-100,00%
14/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;;;;2051;;;-1025;-100,00%
14/02/2018 0:00;2018;febrero;Fuera de España;Jaén;;;;7015;;;-3272;-100,00%
14/02/2018 0:00;2018;febrero;Fuera de España;Almería CAP;;;;8200;;;-3727;-100,00%
14/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;;;;9998;;;-4924;-100,00%
14/02/2018 0:00;2018;febrero;Fuera de España;Huelva;;;;11905;;;-5713;-100,00%
14/02/2018 0:00;2018;febrero;Fuera de España;Almería REST;;;;14050;;;-6350;-100,00%
14/02/2018 0:00;2018;febrero;España;Cádiz CAP;;;;22583;;;-9238;-100,00%
15/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;;;;2051;;;-1025;-100,00%
15/02/2018 0:00;2018;febrero;Fuera de España;Jaén;;;;7015;;;-3272;-100,00%
15/02/2018 0:00;2018;febrero;Fuera de España;Almería CAP;;;;8200;;;-3727;-100,00%
15/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;;;;9998;;;-4924;-100,00%
15/02/2018 0:00;2018;febrero;Fuera de España;Huelva;;;;11905;;;-5713;-100,00%
15/02/2018 0:00;2018;febrero;Fuera de España;Almería REST;;;;14050;;;-6350;-100,00%
15/02/2018 0:00;2018;febrero;España;Cádiz CAP;;;;22583;;;-9238;-100,00%
16/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;;;;2051;;;-1025;-100,00%
16/02/2018 0:00;2018;febrero;Fuera de España;Jaén;;;;7015;;;-3272;-100,00%
16/02/2018 0:00;2018;febrero;Fuera de España;Almería CAP;;;;8200;;;-3727;-100,00%
16/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;;;;9998;;;-4924;-100,00%
16/02/2018 0:00;2018;febrero;Fuera de España;Huelva;;;;11905;;;-5713;-100,00%
16/02/2018 0:00;2018;febrero;Fuera de España;Almería REST;;;;14050;;;-6350;-100,00%
16/02/2018 0:00;2018;febrero;España;Cádiz CAP;;;;22583;;;-9238;-100,00%
17/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;;;;2051;;;-1025;-100,00%
17/02/2018 0:00;2018;febrero;Fuera de España;Jaén;;;;7015;;;-3272;-100,00%
17/02/2018 0:00;2018;febrero;Fuera de España;Almería CAP;;;;8200;;;-3727;-100,00%
17/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;;;;9998;;;-4924;-100,00%
17/02/2018 0:00;2018;febrero;Fuera de España;Huelva;;;;11905;;;-5713;-100,00%
17/02/2018 0:00;2018;febrero;Fuera de España;Almería REST;;;;14050;;;-6350;-100,00%
17/02/2018 0:00;2018;febrero;España;Cádiz CAP;;;;22583;;;-9238;-100,00%
18/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;;;;2051;;;-1025;-100,00%
18/02/2018 0:00;2018;febrero;Fuera de España;Jaén;;;;7015;;;-3272;-100,00%
18/02/2018 0:00;2018;febrero;Fuera de España;Almería CAP;;;;8200;;;-3727;-100,00%
18/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;;;;9998;;;-4924;-100,00%
18/02/2018 0:00;2018;febrero;Fuera de España;Huelva;;;;11905;;;-5713;-100,00%
18/02/2018 0:00;2018;febrero;Fuera de España;Almería REST;;;;14050;;;-6350;-100,00%
18/02/2018 0:00;2018;febrero;España;Cádiz CAP;;;;22583;;;-9238;-100,00%
19/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;;;;2051;;;-1025;-100,00%
19/02/2018 0:00;2018;febrero;Fuera de España;Jaén;;;;7015;;;-3272;-100,00%
19/02/2018 0:00;2018;febrero;Fuera de España;Almería CAP;;;;8200;;;-3727;-100,00%
19/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;;;;9998;;;-4924;-100,00%
19/02/2018 0:00;2018;febrero;Fuera de España;Huelva;;;;11905;;;-5713;-100,00%
19/02/2018 0:00;2018;febrero;Fuera de España;Almería REST;;;;14050;;;-6350;-100,00%
19/02/2018 0:00;2018;febrero;España;Cádiz CAP;;;;22583;;;-9238;-100,00%
20/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;;;;2051;;;-1025;-100,00%
20/02/2018 0:00;2018;febrero;Fuera de España;Jaén;;;;7015;;;-3272;-100,00%
20/02/2018 0:00;2018;febrero;Fuera de España;Almería CAP;;;;8200;;;-3727;-100,00%
20/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;;;;9998;;;-4924;-100,00%
20/02/2018 0:00;2018;febrero;Fuera de España;Huelva;;;;11905;;;-5713;-100,00%
20/02/2018 0:00;2018;febrero;Fuera de España;Almería REST;;;;14050;;;-6350;-100,00%
20/02/2018 0:00;2018;febrero;España;Cádiz CAP;;;;22583;;;-9238;-100,00%
21/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;;;;2051;;;-1025;-100,00%
21/02/2018 0:00;2018;febrero;Fuera de España;Jaén;;;;7015;;;-3272;-100,00%
21/02/2018 0:00;2018;febrero;Fuera de España;Almería CAP;;;;8200;;;-3727;-100,00%
21/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;;;;9998;;;-4924;-100,00%
21/02/2018 0:00;2018;febrero;Fuera de España;Huelva;;;;11905;;;-5713;-100,00%
21/02/2018 0:00;2018;febrero;Fuera de España;Almería REST;;;;14050;;;-6350;-100,00%
21/02/2018 0:00;2018;febrero;España;Cádiz CAP;;;;22583;;;-9238;-100,00%
22/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;;;;2051;;;-1025;-100,00%
22/02/2018 0:00;2018;febrero;Fuera de España;Jaén;;;;7015;;;-3272;-100,00%
22/02/2018 0:00;2018;febrero;Fuera de España;Almería CAP;;;;8200;;;-3727;-100,00%
22/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;;;;9998;;;-4924;-100,00%
22/02/2018 0:00;2018;febrero;Fuera de España;Huelva;;;;11905;;;-5713;-100,00%
22/02/2018 0:00;2018;febrero;Fuera de España;Almería REST;;;;14050;;;-6350;-100,00%
22/02/2018 0:00;2018;febrero;España;Cádiz CAP;;;;22583;;;-9238;-100,00%
23/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;;;;2051;;;-1025;-100,00%
23/02/2018 0:00;2018;febrero;Fuera de España;Jaén;;;;7015;;;-3272;-100,00%
23/02/2018 0:00;2018;febrero;Fuera de España;Almería CAP;;;;8200;;;-3727;-100,00%
23/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;;;;9998;;;-4924;-100,00%
23/02/2018 0:00;2018;febrero;Fuera de España;Huelva;;;;11905;;;-5713;-100,00%
23/02/2018 0:00;2018;febrero;Fuera de España;Almería REST;;;;14050;;;-6350;-100,00%
23/02/2018 0:00;2018;febrero;España;Cádiz CAP;;;;22583;;;-9238;-100,00%
24/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;;;;2051;;;-1025;-100,00%
24/02/2018 0:00;2018;febrero;Fuera de España;Jaén;;;;7015;;;-3272;-100,00%
24/02/2018 0:00;2018;febrero;Fuera de España;Almería CAP;;;;8200;;;-3727;-100,00%
24/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;;;;9998;;;-4924;-100,00%
24/02/2018 0:00;2018;febrero;Fuera de España;Huelva;;;;11905;;;-5713;-100,00%
24/02/2018 0:00;2018;febrero;Fuera de España;Almería REST;;;;14050;;;-6350;-100,00%
24/02/2018 0:00;2018;febrero;España;Cádiz CAP;;;;22583;;;-9238;-100,00%
25/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;;;;2051;;;-1025;-100,00%
25/02/2018 0:00;2018;febrero;Fuera de España;Jaén;;;;7015;;;-3272;-100,00%
25/02/2018 0:00;2018;febrero;Fuera de España;Almería CAP;;;;8200;;;-3727;-100,00%
25/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;;;;9998;;;-4924;-100,00%
25/02/2018 0:00;2018;febrero;Fuera de España;Huelva;;;;11905;;;-5713;-100,00%
25/02/2018 0:00;2018;febrero;Fuera de España;Almería REST;;;;14050;;;-6350;-100,00%
25/02/2018 0:00;2018;febrero;España;Cádiz CAP;;;;22583;;;-9238;-100,00%
26/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;;;;2051;;;-1025;-100,00%
26/02/2018 0:00;2018;febrero;Fuera de España;Jaén;;;;7015;;;-3272;-100,00%
26/02/2018 0:00;2018;febrero;Fuera de España;Almería CAP;;;;8200;;;-3727;-100,00%
26/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;;;;9998;;;-4924;-100,00%
26/02/2018 0:00;2018;febrero;Fuera de España;Huelva;;;;11905;;;-5713;-100,00%
26/02/2018 0:00;2018;febrero;Fuera de España;Almería REST;;;;14050;;;-6350;-100,00%
26/02/2018 0:00;2018;febrero;España;Cádiz CAP;;;;22583;;;-9238;-100,00%
27/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;;;;2051;;;-1025;-100,00%
27/02/2018 0:00;2018;febrero;Fuera de España;Jaén;;;;7015;;;-3272;-100,00%
27/02/2018 0:00;2018;febrero;Fuera de España;Almería CAP;;;;8200;;;-3727;-100,00%
27/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;;;;9998;;;-4924;-100,00%
27/02/2018 0:00;2018;febrero;Fuera de España;Huelva;;;;11905;;;-5713;-100,00%
27/02/2018 0:00;2018;febrero;Fuera de España;Almería REST;;;;14050;;;-6350;-100,00%
27/02/2018 0:00;2018;febrero;España;Cádiz CAP;;;;22583;;;-9238;-100,00%
28/02/2018 0:00;2018;febrero;Fuera de España;Córdoba REST;;;;2051;;;-1025;-100,00%
28/02/2018 0:00;2018;febrero;Fuera de España;Jaén;;;;7015;;;-3272;-100,00%
28/02/2018 0:00;2018;febrero;Fuera de España;Almería CAP;;;;8200;;;-3727;-100,00%
28/02/2018 0:00;2018;febrero;Fuera de España;Cádiz CAP;;;;9998;;;-4924;-100,00%
28/02/2018 0:00;2018;febrero;Fuera de España;Huelva;;;;11905;;;-5713;-100,00%
28/02/2018 0:00;2018;febrero;Fuera de España;Almería REST;;;;14050;;;-6350;-100,00%
28/02/2018 0:00;2018;febrero;España;Cádiz CAP;;;;22583;;;-9238;-100,00%
01/03/2018 0:00;2018;marzo;Total;Nacional;2,91;21918931;7532288;18492162;611202;8,83%;1706143;29,28%
01/03/2018 0:00;2018;marzo;España;Nacional;2,17;8972022;4136756;10088437;430580;11,62%;928234;28,93%
01/03/2018 0:00;2018;marzo;Fuera de España;Nacional;3,81;12946909;3395532;8403725;180622;5,62%;777909;29,72%
01/03/2018 0:00;2018;marzo;Total;Andalucía;2,69;3750184;1395916;3422717;104569;8,10%;281955;25,31%
01/03/2018 0:00;2018;marzo;Fuera de España;Andalucía;3,08;1890010;613758;1471198;28116;4,80%;157621;34,56%
01/03/2018 0:00;2018;marzo;España;Andalucía;2,38;1860174;782158;1951519;76453;10,83%;124334;18,90%
01/03/2018 0:00;2018;marzo;Total;Málaga REST;4,1;1216045;296250;642418;39786;15,51%;100169;51,09%
01/03/2018 0:00;2018;marzo;Fuera de España;Málaga REST;5,05;860420;170346;367555;7898;4,86%;65095;61,85%
01/03/2018 0:00;2018;marzo;España;Málaga REST;2,82;355625;125903;274861;31887;33,92%;35073;38,61%
01/03/2018 0:00;2018;marzo;Total;Cádiz REST;2,53;368674;145922;334617;20827;16,65%;34093;30,49%
01/03/2018 0:00;2018;marzo;Total;Almería REST;4,57;284765;62305;125064;8013;14,76%;21032;50,96%
01/03/2018 0:00;2018;marzo;Fuera de España;Cádiz REST;3,06;171378;56064;120999;7940;16,50%;19843;54,78%
01/03/2018 0:00;2018;marzo;Total;Granada CAP;1,81;280396;155111;412295;12374;8,67%;19205;14,13%
01/03/2018 0:00;2018;marzo;Total;Sevilla CAP;2,11;453286;214452;586979;5294;2,53%;17947;9,13%
01/03/2018 0:00;2018;marzo;España;Almería REST;4,47;226626;50681;99391;6761;15,39%;17107;50,95%
01/03/2018 0:00;2018;marzo;Fuera de España;Sevilla CAP;2,3;256844;111436;296305;10036;9,90%;16532;17,42%
01/03/2018 0:00;2018;marzo;Fuera de España;Granada CAP;1,83;135405;73939;180230;5992;8,82%;16391;28,48%
01/03/2018 0:00;2018;marzo;Total;Málaga CAP;1,85;203381;110067;297147;4378;4,14%;15889;16,87%
01/03/2018 0:00;2018;marzo;Total;Huelva;4,21;240237;57077;121883;8495;17,49%;14623;34,44%
01/03/2018 0:00;2018;marzo;España;Cádiz REST;2,2;197296;89858;213618;12887;16,74%;14250;18,85%
01/03/2018 0:00;2018;marzo;Total;Sevilla REST;1,67;104593;62714;157990;-3741;-5,63%;13433;27,26%
01/03/2018 0:00;2018;marzo;Total;Granada REST;2,37;262258;110551;290315;16633;17,71%;13286;13,66%
01/03/2018 0:00;2018;marzo;Fuera de España;Málaga CAP;1,92;126381;65895;171279;2762;4,37%;12885;24,31%
01/03/2018 0:00;2018;marzo;Total;Córdoba CAP;1,7;135138;79672;202564;-4805;-5,69%;12410;18,45%
01/03/2018 0:00;2018;marzo;España;Huelva;4,04;193457;47942;100842;7196;17,66%;11680;32,21%
01/03/2018 0:00;2018;marzo;Total;Jaén;1,87;80012;42824;101767;-10;-0,02%;10386;32,02%
01/03/2018 0:00;2018;marzo;España;Jaén;1,85;71063;38382;90311;1878;5,14%;9687;33,76%
01/03/2018 0:00;2018;marzo;España;Sevilla REST;1,68;56982;33823;82906;3839;12,80%;9176;37,23%
01/03/2018 0:00;2018;marzo;Total;Almería CAP;1,97;52151;26468;60774;3669;16,09%;8617;48,27%
01/03/2018 0:00;2018;marzo;España;Córdoba CAP;1,8;86944;48360;125535;109;0,23%;7977;19,75%
01/03/2018 0:00;2018;marzo;España;Almería CAP;1,92;40191;20945;47051;1968;10,37%;7567;56,56%
01/03/2018 0:00;2018;marzo;Fuera de España;Granada REST;2,71;98883;36503;90126;4299;13,35%;7020;23,81%
01/03/2018 0:00;2018;marzo;España;Granada REST;2,21;163374;74048;200190;12334;19,99%;6265;9,24%
01/03/2018 0:00;2018;marzo;Fuera de España;Córdoba CAP;1,54;48194;31312;77029;-4914;-13,56%;4433;16,49%
01/03/2018 0:00;2018;marzo;Fuera de España;Sevilla REST;1,65;47611;28890;75084;-7581;-20,79%;4256;17,28%
01/03/2018 0:00;2018;marzo;Total;Córdoba REST;1,91;33293;17411;41231;-1348;-7,19%;4192;31,71%
01/03/2018 0:00;2018;marzo;Fuera de España;Almería REST;5;58138;11624;25674;1252;12,07%;3924;50,96%
01/03/2018 0:00;2018;marzo;España;Málaga CAP;1,74;77000;44172;125868;1616;3,80%;3004;7,30%
01/03/2018 0:00;2018;marzo;Fuera de España;Huelva;5,12;46780;9136;21041;1300;16,59%;2944;47,55%
01/03/2018 0:00;2018;marzo;España;Granada CAP;1,79;144991;81172;232065;6382;8,53%;2814;3,59%
01/03/2018 0:00;2018;marzo;España;Córdoba REST;1,96;28230;14378;36147;-1750;-10,85%;2185;17,92%
01/03/2018 0:00;2018;marzo;Fuera de España;Córdoba REST;1,67;5063;3032;5083;401;15,24%;2006;195,52%
01/03/2018 0:00;2018;marzo;España;Sevilla CAP;1,91;196442;103016;290674;-4742;-4,40%;1415;1,39%
01/03/2018 0:00;2018;marzo;Fuera de España;Almería CAP;2,17;11960;5523;13723;1701;44,51%;1050;23,47%
01/03/2018 0:00;2018;marzo;Fuera de España;Jaén;2,01;8948;4442;11457;-1888;-29,83%;699;18,67%
01/03/2018 0:00;2018;marzo;Fuera de España;Cádiz CAP;2,49;14004;5614;15612;-1084;-16,18%;540;10,64%
01/03/2018 0:00;2018;marzo;Total;Cádiz CAP;2,38;35956;15092;47673;-4996;-24,87%;-3327;-18,06%
01/03/2018 0:00;2018;marzo;España;Cádiz CAP;2,32;21952;9478;32061;-3912;-29,22%;-3867;-28,98%
02/03/2018 0:00;2018;marzo;Fuera de España;Córdoba REST;;;;5083;;;-1026;-100,00%
02/03/2018 0:00;2018;marzo;Fuera de España;Jaén;;;;11457;;;-3743;-100,00%
02/03/2018 0:00;2018;marzo;Fuera de España;Almería CAP;;;;13723;;;-4473;-100,00%
02/03/2018 0:00;2018;marzo;Fuera de España;Cádiz CAP;;;;15612;;;-5074;-100,00%
02/03/2018 0:00;2018;marzo;Fuera de España;Huelva;;;;21041;;;-6192;-100,00%
02/03/2018 0:00;2018;marzo;Fuera de España;Almería REST;;;;25674;;;-7700;-100,00%
03/03/2018 0:00;2018;marzo;Fuera de España;Córdoba REST;;;;5083;;;-1026;-100,00%
03/03/2018 0:00;2018;marzo;Fuera de España;Jaén;;;;11457;;;-3743;-100,00%
03/03/2018 0:00;2018;marzo;Fuera de España;Almería CAP;;;;13723;;;-4473;-100,00%
03/03/2018 0:00;2018;marzo;Fuera de España;Cádiz CAP;;;;15612;;;-5074;-100,00%
03/03/2018 0:00;2018;marzo;Fuera de España;Huelva;;;;21041;;;-6192;-100,00%
03/03/2018 0:00;2018;marzo;Fuera de España;Almería REST;;;;25674;;;-7700;-100,00%
04/03/2018 0:00;2018;marzo;Fuera de España;Córdoba REST;;;;5083;;;-1026;-100,00%
04/03/2018 0:00;2018;marzo;Fuera de España;Jaén;;;;11457;;;-3743;-100,00%
04/03/2018 0:00;2018;marzo;Fuera de España;Almería CAP;;;;13723;;;-4473;-100,00%
04/03/2018 0:00;2018;marzo;Fuera de España;Cádiz CAP;;;;15612;;;-5074;-100,00%
04/03/2018 0:00;2018;marzo;Fuera de España;Huelva;;;;21041;;;-6192;-100,00%
04/03/2018 0:00;2018;marzo;Fuera de España;Almería REST;;;;25674;;;-7700;-100,00%
05/03/2018 0:00;2018;marzo;Fuera de España;Córdoba REST;;;;5083;;;-1026;-100,00%
05/03/2018 0:00;2018;marzo;Fuera de España;Jaén;;;;11457;;;-3743;-100,00%
05/03/2018 0:00;2018;marzo;Fuera de España;Almería CAP;;;;13723;;;-4473;-100,00%
05/03/2018 0:00;2018;marzo;Fuera de España;Cádiz CAP;;;;15612;;;-5074;-100,00%
05/03/2018 0:00;2018;marzo;Fuera de España;Huelva;;;;21041;;;-6192;-100,00%
05/03/2018 0:00;2018;marzo;Fuera de España;Almería REST;;;;25674;;;-7700;-100,00%
06/03/2018 0:00;2018;marzo;Fuera de España;Córdoba REST;;;;5083;;;-1026;-100,00%
06/03/2018 0:00;2018;marzo;Fuera de España;Jaén;;;;11457;;;-3743;-100,00%
